STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/26/2018,81,",,U",93,"H,,U",67,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/27/2018,81,",,U",96,"H,,U",67,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/28/2018,76,",,U",90,"H,,U",64,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/29/2018,81,",,U",97,"H,,U",68,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/30/2018,82,",,U",94,"H,,U",72,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,7/31/2018,82,",,U",98,"H,,U",71,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/1/2018,82,",,U",95,"H,,U",72,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/2/2018,80,",,U",92,"H,,U",71,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/3/2018,81,",,U",95,"H,,U",69,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/4/2018,80,",,U",93,"H,,U",67,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/5/2018,80,",,U",94,"H,,U",67,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/6/2018,84,",,U",100,"H,,U",68,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/7/2018,85,",,U",99,"H,,U",72,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/8/2018,81,",,U",95,"H,,U",69,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/9/2018,84,",,U",100,"H,,U",70,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/10/2018,80,",,U",91,"H,,U",69,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/11/2018,76,",,U",90,"H,,U",66,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/12/2018,76,",,U",89,"H,,U",67,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/13/2018,75,",,U",89,"H,,U",64,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/14/2018,74,",,U",87,"H,,U",64,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/15/2018,74,",,U",89,"H,,U",62,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/16/2018,75,",,U",89,"H,,U",65,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/17/2018,76,",,U",90,"H,,U",66,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/18/2018,76,",,U",89,"H,,U",67,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/19/2018,76,",,U",90,"H,,U",65,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/20/2018,74,",,U",88,"H,,U",64,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/21/2018,74,",,U",87,"H,,U",63,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/22/2018,74,",,U",88,"H,,U",61,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/23/2018,73,",,U",88,"H,,U",61,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/24/2018,70,",,U",84,"H,,U",58,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/25/2018,70,",,U",86,"H,,U",57,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/26/2018,69,",,U",86,"H,,U",57,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/27/2018,68,",,U",83,"H,,U",56,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/28/2018,70,",,U",84,"H,,U",57,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/29/2018,74,",,U",89,"H,,U",62,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/30/2018,74,",,U",91,"H,,U",62,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,8/31/2018,73,",,U",88,"H,,U",60,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/1/2018,69,",,U",83,"H,,U",58,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/2/2018,68,",,U",80,"H,,U",58,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/3/2018,70,",,U",83,"H,,U",61,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/4/2018,69,",,U",83,"H,,U",60,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/5/2018,68,",,U",83,"H,,U",59,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/6/2018,70,",,U",84,"H,,U",60,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/7/2018,75,",,U",93,"H,,U",61,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/8/2018,81,",,U",98,"H,,U",67,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/9/2018,80,",,U",95,"H,,U",68,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/10/2018,73,",,U",90,"H,,U",60,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/11/2018,70,",,U",85,"H,,U",58,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/12/2018,69,",,U",85,"H,,U",56,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/13/2018,74,",,U",90,"H,,U",58,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/14/2018,78,",,U",94,"H,,U",63,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/15/2018,74,",,U",89,"H,,U",62,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/16/2018,74,",,U",89,"H,,U",61,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/17/2018,73,",,U",89,"H,,U",59,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/18/2018,71,",,U",87,"H,,U",57,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/19/2018,69,",,U",85,"H,,U",55,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/20/2018,70,",,U",87,"H,,U",59,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/21/2018,72,",,U",87,"H,,U",59,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/22/2018,75,",,U",94,"H,,U",63,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/23/2018,71,",,U",84,"H,,U",59,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/24/2018,65,",,U",79,"H,,U",54,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/25/2018,64,",,U",78,"H,,U",54,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/26/2018,73,",,U",90,"H,,U",59,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/27/2018,79,",,U",95,"H,,U",64,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/28/2018,72,",,U",88,"H,,U",59,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/29/2018,68,",,U",86,"H,,U",56,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,9/30/2018,75,",,U",89,"H,,U",60,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/1/2018,78,",,U",89,"H,,U",66,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/2/2018,72,",,U",78,"H,,U",64,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/3/2018,66,",,U",73,"H,,U",61,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/4/2018,64,",,U",75,"H,,U",57,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/5/2018,65,",,U",76,"H,,U",58,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/6/2018,61,",,U",69,"H,,U",56,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/7/2018,63,",,U",72,"H,,U",56,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/8/2018,63,",,U",74,"H,,U",53,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/9/2018,61,",,U",74,"H,,U",52,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/10/2018,62,",,U",72,"H,,U",54,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/11/2018,62,",,U",72,"H,,U",54,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/12/2018,66,",,U",85,"H,,U",53,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/13/2018,58,",,U",60,"H,,U",57,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/14/2018,61,",,U",70,"H,,U",56,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/15/2018,66,",,U",74,"H,,U",54,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/16/2018,64,",,U",79,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/17/2018,65,",,U",80,"H,,U",52,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/18/2018,68,",,U",83,"H,,U",55,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/19/2018,71,",,U",85,"H,,U",60,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/20/2018,71,",,U",86,"H,,U",58,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/21/2018,67,",,U",79,"H,,U",58,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/22/2018,63,",,U",76,"H,,U",54,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/23/2018,65,",,U",79,"H,,U",55,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/24/2018,67,",,U",80,"H,,U",56,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/25/2018,67,",,U",80,"H,,U",56,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/26/2018,73,",,U",88,"H,,U",60,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/27/2018,72,",,U",89,"H,,U",61,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/28/2018,70,",,U",85,"H,,U",59,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/29/2018,66,",,U",78,"H,,U",56,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/30/2018,60,",,U",72,"H,,U",49,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,10/31/2018,64,",,U",78,"H,,U",53,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/1/2018,68,",,U",81,"H,,U",55,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/2/2018,71,",,U",85,"H,,U",60,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/3/2018,71,",,U",85,"H,,U",59,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/4/2018,69,",,U",83,"H,,U",57,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/5/2018,63,",,U",77,"H,,U",53,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/6/2018,60,",,U",73,"H,,U",52,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/7/2018,58,",,U",70,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/8/2018,60,",,U",74,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/9/2018,61,",,U",78,"H,,U",49,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/10/2018,58,",,U",74,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/11/2018,58,",,U",73,"H,,U",47,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/12/2018,58,",,U",74,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/13/2018,57,",,U",71,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/14/2018,61,",,U",75,"H,,U",52,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/15/2018,61,",,U",76,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/16/2018,60,",,U",75,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/17/2018,57,",,U",70,"H,,U",47,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/18/2018,60,",,U",74,"H,,U",49,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/19/2018,60,",,U",73,"H,,U",49,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/20/2018,58,",,U",70,"H,,U",47,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/21/2018,57,",,U",66,"H,,U",45,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/22/2018,55,",,U",62,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/23/2018,55,",,U",62,"H,,U",49,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/24/2018,55,",,U",65,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/25/2018,58,",,U",72,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/26/2018,59,",,U",73,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/27/2018,60,",,U",73,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/28/2018,55,",,U",65,"H,,U",47,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/29/2018,52,",,U",57,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,11/30/2018,51,",,U",60,"H,,U",45,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/1/2018,49,",,U",58,"H,,U",43,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/2/2018,48,",,U",59,"H,,U",39,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/3/2018,51,",,U",64,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/4/2018,53,",,U",67,"H,,U",43,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/5/2018,51,",,U",57,"H,,U",45,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/6/2018,50,",,U",53,"H,,U",47,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/7/2018,53,",,U",64,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/8/2018,55,",,U",68,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/9/2018,56,",,U",68,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/10/2018,56,",,U",66,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/11/2018,54,",,U",65,"H,,U",47,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/12/2018,52,",,U",63,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/13/2018,57,",,U",74,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/14/2018,56,",,U",64,"H,,U",49,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/15/2018,58,",,U",73,"H,,U",47,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/16/2018,58,",,U",73,"H,,U",47,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/17/2018,55,",,U",62,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/18/2018,53,",,U",64,"H,,U",45,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/19/2018,58,",,U",74,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/20/2018,62,",,U",79,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/21/2018,58,",,U",69,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/22/2018,56,",,U",70,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/23/2018,55,",,U",67,"H,,U",47,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/24/2018,55,",,U",67,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/25/2018,51,",,U",58,"H,,U",45,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/26/2018,50,",,U",61,"H,,U",41,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/27/2018,49,",,U",59,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/28/2018,48,",,U",57,"H,,U",40,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/29/2018,46,",,U",58,"H,,U",36,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/30/2018,48,",,U",61,"H,,U",40,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,12/31/2018,50,",,U",57,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/1/2019,44,",,U",55,"H,,U",33,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/2/2019,45,",,U",58,"H,,U",35,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/3/2019,48,",,U",63,"H,,U",37,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/4/2019,51,",,U",67,"H,,U",39,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/5/2019,48,",,U",53,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/6/2019,49,",,U",56,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/7/2019,51,",,U",59,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/8/2019,56,",,U",69,"H,,U",45,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/9/2019,54,",,U",67,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/10/2019,51,",,U",63,"H,,U",41,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/11/2019,52,",,U",66,"H,,U",43,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/12/2019,49,",,U",56,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/13/2019,49,",,U",58,"H,,U",39,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/14/2019,50,",,U",54,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/15/2019,49,",,U",55,"H,,U",45,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/16/2019,54,",,U",60,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/17/2019,55,",,U",57,"H,,U",51,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/18/2019,53,",,U",59,"H,,U",48,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/19/2019,58,",,U",74,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/20/2019,58,",,U",71,"H,,U",50,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/21/2019,51,",,U",61,"H,,U",42,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/22/2019,49,",,U",61,"H,,U",40,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/23/2019,52,",,U",65,"H,,U",41,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/24/2019,57,",,U",72,"H,,U",46,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/25/2019,58,",,U",74,"H,,U",44,"H,,U"
USR0000CCLA,"CLAREMONT CALIFORNIA, CA US",34.1369,-117.7069,501.4,1/26/2019,62,",,U",75,"H,,U",52,"H,,U"
